SID,grade,clock,cohort,LD33,SS
11017546,7,1,5,Never,236
2700425,7,1,5,Never,226
6864678,6,0,6,Never,242
8181136,8,2,7,Never,232
8246238,6,0,7,Never,232
1866613,7,1,5,Never,235
3837610,6,0,5,Never,228
7786085,7,1,7,Never,233
825565,6,0,5,Never,253
6853579,6,0,6,Never,222
9141294,7,1,6,Never,234
5708478,7,1,5,Always,229
6088376,6,0,5,Never,225
6730116,6,0,6,Never,231
7380860,6,0,6,Never,230
8142629,8,2,7,Never,247
360597,6,0,5,Never,226
6205119,8,2,5,Always,229
8185824,7,1,7,Never,232
7848048,8,2,6,Never,243
6533329,6,0,6,Never,233
6569900,7,1,6,Never,242
7995601,7,1,7,Never,232
8043604,7,1,7,Never,257
8287694,7,1,7,Never,241
3380114,7,1,5,Never,247
8024383,7,1,7,Never,229
6923046,8,2,5,Never,243
8149682,8,2,7,Never,233
13680641,7,1,7,Never,223
8444951,8,2,5,Never,243
9848312,7,1,6,Never,227
6561136,8,2,6,Never,245
10021108,7,1,7,Never,240
7265042,6,0,6,Never,235
7380860,8,2,7,Never,229
4986032,8,2,5,Never,248
614114,7,1,5,Never,229
6929648,8,2,6,Never,232
8761922,6,0,7,Never,241
7893507,6,0,5,Never,231
8232687,6,0,6,Never,231
8194939,8,2,7,Never,234
8231826,6,0,7,Never,228
6523463,7,1,6,Never,227
7212364,7,1,6,Never,233
272531,8,2,5,Never,229
8335796,8,2,7,Never,234
1059017,8,2,5,Never,241
7958129,7,1,7,Never,238
7410980,6,0,6,Never,225
4447778,6,0,5,Never,216
3022935,6,0,6,Never,232
8178674,6,0,6,Never,219
12961647,8,2,7,Always,227
3891909,8,2,5,Never,279
8577323,6,0,7,Never,231
9066764,6,0,6,Never,225
7100876,7,1,6,Never,226
8043604,8,2,7,Never,255
7171773,8,2,6,Never,234
6530613,7,1,6,Never,231
7106017,7,1,6,Never,248
2863081,7,1,6,Never,226
5861993,8,2,5,Never,229
8817766,8,2,7,Never,239
6848664,7,1,6,Never,228
3736377,7,1,6,Never,231
360597,6,0,5,Never,221
6915329,7,1,5,Never,238
6832989,7,1,6,Never,239
9072659,6,0,7,Never,224
9372725,8,2,6,Never,247
3476472,8,2,5,Never,224
8141436,6,0,7,Never,223
7792506,8,2,7,Never,232
8051593,7,1,7,Never,236
8174520,7,1,7,Never,241
8284229,8,2,7,Never,231
12604313,7,1,7,Never,228
7719167,8,2,7,Always,217
5277310,7,1,5,Never,228
9850082,6,0,5,Never,222
7820577,7,1,7,Never,234
7034113,6,0,5,Never,240
8262926,6,0,6,Never,212
8259593,8,2,7,Never,228
10374078,7,1,5,Never,226
6660495,7,1,6,Never,225
7648677,6,0,7,Never,229
8648832,6,0,5,Never,236
8116512,6,0,7,Sometimes,218
6810497,8,2,6,Never,243
6795951,6,0,6,Never,230
8030952,6,0,7,Never,216
8116512,7,1,7,Never,236
2942313,6,0,5,Never,233
11331496,7,1,5,Never,233
2227010,6,0,5,Never,229
3342344,6,0,5,Never,222
6660495,6,0,6,Never,225
7087160,8,2,6,Never,240
8253056,7,1,7,Never,223
6851711,8,2,6,Never,240
6716989,7,1,5,Never,244
12111597,7,1,5,Never,246
8139075,8,2,7,Never,239
7698704,6,0,6,Never,240
6579396,8,2,6,Never,235
3698432,8,2,5,Never,250
7723210,6,0,7,Never,216
7024533,6,0,6,Never,247
8500924,6,0,5,Never,225
8178682,8,2,7,Never,241
7958129,6,0,7,Never,231
8253293,6,0,7,Never,231
6706525,6,0,6,Never,222
2448718,6,0,5,Never,234
7132301,7,1,6,Never,239
9663053,6,0,7,Never,242
9339159,7,1,5,Never,221
7616821,8,2,7,Always,223
3839877,6,0,5,Never,242
6849520,6,0,6,Never,257
11820292,7,1,6,Never,249
10833730,7,1,7,Never,234
3703770,8,2,5,Never,223
10457844,8,2,7,Never,238
7109369,8,2,6,Never,249
6652611,8,2,6,Never,253
12299731,6,0,7,Always,222
6365353,6,0,5,Always,213
6539254,8,2,6,Never,253
6693997,7,1,6,Never,230
6699294,8,2,6,Never,248
764086,8,2,5,Never,221
10330429,7,1,6,Never,230
7034946,8,2,6,Never,245
7170793,8,2,6,Never,229
8280959,6,0,6,Never,228
6881025,6,0,5,Never,229
8689768,7,1,7,Never,233
6641547,6,0,6,Never,212
5380138,7,1,5,Never,236
989002,6,0,5,Never,218
6999336,6,0,6,Never,224
6961002,6,0,6,Never,232
8337152,8,2,7,Never,243
8143102,6,0,7,Never,229
7347235,8,2,6,Sometimes,226
6851843,8,2,6,Never,222
3500004,8,2,5,Never,255
6633749,7,1,6,Never,223
8229562,6,0,6,Never,224
7136978,8,2,6,Never,252
7662068,7,1,7,Never,229
6480799,6,0,5,Never,228
7072988,6,0,6,Never,227
3485633,7,1,5,Never,231
7626886,6,0,7,Never,219
6846726,7,1,6,Always,224
7265239,7,1,6,Never,232
7890826,8,2,7,Never,240
8075387,7,1,7,Never,236
9039023,7,1,7,Never,221
7785275,8,2,7,Never,247
7504349,7,1,7,Never,230
7208286,8,2,6,Never,236
4373545,6,0,5,Never,224
2364972,7,1,5,Never,233
6673406,6,0,6,Sometimes,206
5926351,8,2,5,Never,238
8232687,8,2,7,Never,238
8311072,6,0,7,Never,221
4046870,7,1,5,Never,246
6569900,8,2,6,Never,232
5134862,7,1,5,Always,231
6565808,8,2,6,Never,233
6636128,7,1,6,Never,246
6933912,7,1,6,Never,228
5655668,7,1,6,Never,224
3022935,6,0,5,Never,228
3115909,8,2,5,Never,237
8212368,6,0,7,Never,223
7219989,8,2,6,Never,230
13562592,6,0,7,Sometimes,212
6575404,8,2,6,Always,224
6311504,8,2,5,Never,242
6836194,8,2,6,Never,228
8081867,7,1,7,Never,238
1576275,7,1,5,Never,238
6720072,8,2,6,Never,240
3836266,8,2,5,Never,245
10307915,7,1,6,Never,237
6921744,7,1,6,Never,241
8242100,7,1,7,Never,231
3256367,6,0,6,Never,226
9105301,7,1,6,Never,220
13671642,8,2,7,Never,244
7788819,6,0,7,Never,217
6573940,6,0,6,Never,219
1243128,6,0,5,Never,226
7809956,8,2,7,Never,243
6796117,7,1,6,Always,225
6965504,6,0,6,Never,230
4563042,6,0,5,Never,222
13698869,6,0,7,Never,228
7007396,8,2,6,Never,235
8218153,7,1,7,Never,246
8168725,6,0,7,Never,236
12701815,8,2,6,Never,232
6579353,8,2,6,Never,246
7693397,6,0,7,Never,237
12142824,7,1,5,Never,233
3252108,6,0,5,Never,248
6761437,7,1,6,Never,231
6703372,8,2,6,Never,240
6829538,8,2,6,Never,236
5737575,8,2,5,Never,230
5234786,7,1,6,Never,233
1803735,8,2,5,Never,236
11340398,7,1,6,Never,244
6727301,8,2,6,Never,233
8099421,8,2,7,Never,225
8281912,7,1,7,Never,244
8445486,6,0,7,Never,227
3836312,7,1,5,Never,240
3750019,6,0,5,Never,239
7966628,7,1,7,Never,230
7207700,8,2,6,Never,247
8328668,8,2,7,Never,227
7306423,7,1,6,Never,233
6883974,8,2,6,Never,228
8169160,7,1,7,Never,237
3230414,7,1,5,Never,238
8032629,8,2,7,Never,246
6660258,7,1,5,Never,221
7988044,8,2,7,Never,233
7088892,7,1,6,Never,230
8257485,7,1,7,Never,229
6918298,7,1,6,Never,232
2994232,6,0,5,Never,224
8920621,8,2,7,Never,242
6537278,8,2,6,Never,233
8891060,6,0,5,Never,232
934879,7,1,5,Never,238
7440847,6,0,7,Never,217
8693463,6,0,7,Never,239
10300430,6,0,7,Never,210
8038783,7,1,7,Never,244
8213291,6,0,7,Never,220
351822,6,0,5,Never,218
3776530,6,0,5,Never,239
6762026,7,1,6,Never,231
5655714,7,1,6,Never,236
10820248,6,0,7,Never,242
6852416,7,1,6,Never,226
764604,8,2,5,Never,229
7791216,8,2,7,Never,250
10087230,8,2,5,Never,245
7139497,7,1,6,Never,229
6976212,6,0,6,Never,218
7009011,6,0,6,Never,227
7802919,7,1,7,Never,222
8340234,7,1,7,Never,243
7777027,6,0,7,Never,253
11929774,6,0,5,Never,223
8142513,8,2,7,Never,235
6551378,6,0,6,Never,226
7818688,6,0,7,Never,226
9191941,6,0,7,Never,262
7836929,8,2,7,Never,244
6838200,7,1,5,Never,238
10327037,7,1,6,Never,228
8117780,6,0,7,Never,225
6682677,6,0,6,Never,231
8657440,8,2,5,Never,241
3084108,6,0,5,Never,227
7216629,7,1,6,Never,234
7153120,7,1,6,Sometimes,227
9045090,7,1,7,Never,245
8228663,7,1,7,Never,227
10172203,8,2,6,Never,251
6721435,8,2,6,Never,232
13650491,7,1,7,Never,228
6917402,7,1,6,Never,235
8731187,6,0,5,Never,227
7762836,8,2,7,Never,242
6458718,7,1,6,Never,226
8003912,6,0,7,Never,227
5658004,8,2,5,Never,241
10723153,6,0,6,Never,235
7755856,8,2,6,Never,231
3908798,6,0,5,Never,242
3237192,6,0,6,Never,223
2745933,7,1,5,Never,234
9372075,7,1,5,Never,238
12142824,6,0,6,Never,237
8093539,7,1,7,Never,233
9039023,8,2,7,Never,232
276057,7,1,5,Never,241
12264423,7,1,6,Never,227
12264423,7,1,7,Never,227
3219623,8,2,5,Never,222
7033389,7,1,6,Never,228
7265042,6,0,6,Never,223
3725774,7,1,5,Never,230
5572991,7,1,5,Always,230
3156109,6,0,7,Never,222
9947183,6,0,7,Never,229
6835775,6,0,6,Never,234
8215588,6,0,7,Never,222
6542581,8,2,6,Never,240
7251203,6,0,5,Never,225
11093854,8,2,7,Never,232
8331197,7,1,7,Never,238
6671292,7,1,6,Never,228
8020035,8,2,6,Never,244
6896073,8,2,5,Never,243
6716989,8,2,6,Never,239
6517463,6,0,6,Never,223
7643306,6,0,7,Never,229
4432304,8,2,5,Never,246
10892583,6,0,5,Never,238
7100760,8,2,6,Never,247
6622879,8,2,6,Never,246
2896850,8,2,5,Never,228
13698869,7,1,7,Never,235
7261071,7,1,6,Never,254
6538657,6,0,6,Never,216
7095570,8,2,6,Never,240
2226766,8,2,5,Never,217
9054006,6,0,7,Never,229
720259,7,1,5,Never,267
8229562,6,0,7,Sometimes,209
7729286,7,1,7,Never,250
8215332,7,1,7,Sometimes,219
8091102,8,2,5,Never,231
7620101,8,2,7,Never,235
8693463,6,0,5,Never,221
7053460,6,0,6,Never,233
12912492,8,2,6,Never,223
1874551,8,2,5,Always,217
6528821,6,0,6,Never,245
8213291,8,2,7,Never,240
7966628,7,1,7,Never,233
10723153,7,1,6,Never,226
3118304,6,0,7,Never,208
6607608,7,1,6,Never,234
6637973,7,1,6,Never,220
6527140,6,0,6,Never,227
2792524,8,2,5,Never,239
9091432,7,1,7,Never,232
9336168,8,2,7,Never,235
7100434,7,1,6,Never,238
7093861,8,2,6,Never,233
7004273,6,0,6,Never,236
6952496,7,1,6,Never,227
6673406,7,1,6,Never,232
5195551,7,1,5,Never,235
6740944,7,1,6,Never,239
7212364,6,0,7,Always,228
7112653,6,0,6,Never,221
8032939,6,0,7,Never,221
1891685,7,1,6,Never,235
7765975,7,1,7,Never,249
11177756,7,1,5,Never,257
10130780,7,1,6,Never,246
6737293,7,1,5,Never,236
7992734,7,1,7,Never,240
174122,6,0,5,Never,244
7004133,6,0,6,Never,229
6637973,8,2,6,Never,238
9658777,8,2,7,Never,241
8197830,7,1,7,Never,244
8215332,7,1,7,Never,229
7877528,6,0,7,Never,226
8678979,8,2,7,Never,235
3693392,6,0,5,Always,207
7904118,7,1,7,Never,237
7352336,8,2,6,Never,230
6733808,6,0,6,Never,237
12752673,6,0,7,Never,216
10443649,7,1,5,Never,228
6703372,8,2,6,Never,274
7033389,8,2,6,Never,254
7120796,6,0,6,Always,199
7119496,8,2,6,Never,220
4061268,6,0,5,Never,235
8162905,8,2,6,Never,245
5657032,7,1,5,Never,226
6734766,7,1,6,Never,236
11112700,7,1,7,Never,222
8142629,7,1,7,Never,226
8005516,7,1,7,Never,232
3635759,8,2,5,Never,239
7975198,8,2,7,Never,229
1978853,6,0,5,Never,227
8657610,8,2,7,Never,236
7065981,7,1,6,Never,221
360597,8,2,6,Never,227
8863644,6,0,7,Never,230
7744749,7,1,7,Never,234
7094698,7,1,6,Never,225
6480780,7,1,5,Never,226
10722742,6,0,5,Never,228
4780329,8,2,5,Never,230
8005575,8,2,7,Never,224
4811674,8,2,5,Never,233
7268203,7,1,6,Never,237
6216188,8,2,5,Never,228
6947247,7,1,6,Always,231
3145867,6,0,5,Never,233
6926932,8,2,6,Never,234
5575990,7,1,5,Never,233
8043604,8,2,7,Never,240
7653557,7,1,7,Never,241
3328031,7,1,5,Never,230
6774563,6,0,6,Never,229
6719554,6,0,6,Always,232
8151539,6,0,7,Never,242
7787804,8,2,7,Never,253
9426760,6,0,5,Never,225
7845979,7,1,7,Never,232
6454720,7,1,5,Never,233
8608555,6,0,7,Never,215
2982870,7,1,6,Never,235
4485998,7,1,5,Never,227
6945643,7,1,6,Never,234
7848102,6,0,6,Never,243
7752776,7,1,7,Never,224
8116679,6,0,7,Never,222
5420369,6,0,5,Never,214
9045090,6,0,7,Never,265
7173997,8,2,6,Never,239
7357206,7,1,6,Never,228
876917,8,2,5,Never,230
8693463,8,2,7,Never,236
7504349,6,0,7,Never,223
1746723,7,1,6,Never,215
4528980,6,0,5,Never,220
3141179,6,0,5,Never,210
6311504,7,1,5,Never,235
5420369,6,0,5,Never,222
6215351,8,2,5,Never,233
7714203,6,0,7,Never,245
1473603,8,2,5,Always,220
7789238,6,0,7,Never,231
825972,6,0,5,Never,225
7246846,8,2,5,Never,236
10567364,6,0,6,Never,236
6722881,7,1,6,Never,238
12079324,8,2,5,Never,241
6762026,7,1,5,Never,234
7007051,7,1,6,Never,225
8154635,8,2,7,Never,236
8223289,6,0,7,Never,228
5962757,8,2,5,Never,235
4932277,6,0,5,Never,229
12604313,6,0,7,Never,232
6507441,8,2,5,Never,247
8022208,8,2,5,Never,248
7830076,7,1,5,Never,235
6644600,8,2,6,Never,222
7102119,7,1,6,Never,230
7182198,7,1,6,Never,233
6919340,7,1,6,Never,250
4079019,7,1,5,Never,252
7662068,6,0,7,Never,237
6612857,8,2,6,Never,235
13587757,6,0,7,Never,214
1073796,7,1,5,Never,252
2942313,7,1,5,Never,237
7787006,7,1,7,Never,223
7156324,7,1,6,Never,233
6959474,6,0,6,Never,228
7714203,8,2,7,Never,249
7823258,7,1,7,Never,256
3137155,8,2,6,Never,224
4182383,6,0,5,Never,225
1060066,6,0,6,Never,205
1587137,8,2,6,Always,235
351822,8,2,5,Never,241
2969092,7,1,5,Never,221
7026331,6,0,6,Never,222
9034838,8,2,7,Never,263
8095221,6,0,7,Never,223
2365243,7,1,5,Never,279
7755856,6,0,7,Never,235
5290562,7,1,5,Never,238
8104735,8,2,7,Never,225
8135088,7,1,6,Never,231
8238154,8,2,6,Never,240
8066663,7,1,6,Never,246
6998844,6,0,6,Never,240
6556302,8,2,6,Never,251
4395867,8,2,5,Never,225
5233569,8,2,5,Never,229
7306679,7,1,5,Never,241
4144392,8,2,5,Never,223
7753012,6,0,7,Never,246
3498190,8,2,5,Never,230
1049178,7,1,5,Never,233
8014701,8,2,6,Never,249
9046135,7,1,6,Never,236
7138105,8,2,6,Never,230
8640580,6,0,7,Never,210
3152650,6,0,5,Never,206
8102635,8,2,7,Never,236
8206805,7,1,7,Never,228
6701027,7,1,6,Never,233
8181373,7,1,7,Always,236
3163350,7,1,5,Never,226
8029067,6,0,7,Never,212
8216797,6,0,7,Never,231
7444575,6,0,7,Never,225
7181590,6,0,6,Never,226
6690734,6,0,6,Never,220
7999984,6,0,6,Never,217
6607462,6,0,6,Never,227
7841728,7,1,7,Never,233
7596529,6,0,7,Never,226
9775080,7,1,7,Never,227
9139486,8,2,7,Never,231
10300430,8,2,7,Never,231
2438437,7,1,5,Sometimes,233
8677522,6,0,5,Never,241
1060066,7,1,5,Never,253
7747950,6,0,7,Never,233
7110014,8,2,6,Never,274
12299731,7,1,7,Never,241
6311504,8,2,5,Never,240
7173997,8,2,6,Never,245
6759742,6,0,5,Never,227
8154244,7,1,7,Never,233
10714804,8,2,7,Never,224
11209151,8,2,7,Never,240
4275993,7,1,5,Never,216
8146136,7,1,7,Never,223
6838146,8,2,5,Never,227
7210590,6,0,6,Never,219
1574167,7,1,5,Never,229
7139500,6,0,6,Never,205
3793397,8,2,5,Never,240
6909264,8,2,6,Never,232
8032017,8,2,7,Never,261
7006985,6,0,6,Never,209
5740916,7,1,5,Never,232
3864537,6,0,5,Never,232
8109877,7,1,7,Never,228
12676357,8,2,6,Never,246
10828443,8,2,5,Never,234
9372725,6,0,5,Never,216
6690130,6,0,6,Never,217
10038507,8,2,7,Never,258
7940696,8,2,7,Never,221
7967365,7,1,7,Never,235
8220158,7,1,7,Never,234
8103690,7,1,7,Never,255
4182383,8,2,5,Never,221
8049696,6,0,7,Always,222
891614,7,1,5,Sometimes,233
8616027,8,2,7,Never,242
6705898,7,1,6,Never,238
7181450,6,0,6,Never,248
4723309,7,1,5,Never,238
615811,8,2,6,Never,234
7762836,7,1,7,Never,245
8174520,7,1,7,Never,245
10419349,7,1,7,Never,244
7303475,8,2,6,Never,234
6884644,7,1,6,Never,251
7164076,7,1,6,Never,227
452394,8,2,5,Never,245
7060882,6,0,6,Never,234
13514334,8,2,7,Never,226
5259487,8,2,5,Never,236
4084993,7,1,5,Never,247
7798032,7,1,7,Never,229
8320462,6,0,7,Never,215
10666230,8,2,6,Never,223
7181590,8,2,6,Never,242
7797850,7,1,7,Never,227
7101120,8,2,6,Never,241
951242,6,0,5,Never,251
7356544,8,2,6,Never,239
6962483,8,2,6,Never,227
3481565,7,1,5,Never,223
10652485,8,2,5,Never,235
6933637,6,0,6,Never,222
8210365,7,1,7,Never,242
6829384,7,1,6,Never,233
9421181,7,1,7,Never,231
6728375,6,0,6,Never,222
8321108,7,1,7,Never,244
3467732,8,2,5,Never,223
10076972,6,0,7,Never,218
6882994,6,0,6,Never,243
6664261,8,2,6,Never,225
1888226,8,2,5,Never,235
7843607,8,2,7,Never,252
6808220,8,2,5,Never,224
6532187,6,0,6,Never,214
6838146,6,0,5,Never,216
9034102,8,2,7,Never,244
6819303,6,0,6,Never,236
7959036,8,2,7,Never,237
3935183,7,1,5,Never,233
110280,8,2,5,Never,223
4019474,7,1,5,Never,245
10300430,8,2,7,Never,238
6950914,6,0,6,Never,233
11012528,6,0,6,Never,228
9691200,6,0,6,Never,235
4003454,6,0,5,Never,223
9662197,6,0,5,Never,215
6894011,8,2,6,Never,245
6531474,6,0,5,Never,241
8197296,7,1,7,Never,242
7253869,8,2,6,Always,232
1755838,8,2,5,Never,223
4148088,6,0,5,Never,207
6540538,7,1,7,Never,226
7964455,7,1,7,Never,231
8364338,8,2,6,Never,234
10191054,6,0,7,Never,229
7847424,6,0,7,Never,228
8867658,6,0,7,Never,231
1803395,7,1,5,Never,238
12703206,6,0,6,Never,235
5743826,7,1,5,Never,237
8257930,6,0,7,Sometimes,204
11773561,8,2,6,Never,241
5115876,6,0,5,Never,227
7223013,6,0,6,Never,221
7735596,8,2,7,Never,225
7053312,7,1,6,Never,240
6931529,8,2,5,Never,231
7728530,7,1,7,Never,246
5653959,7,1,5,Never,240
6565727,7,1,6,Never,236
2521407,7,1,6,Never,231
9105301,7,1,6,Never,251
2211467,7,1,5,Never,235
13541706,8,2,7,Never,227
6594425,6,0,6,Always,228
4434560,8,2,5,Never,228
2326108,6,0,5,Never,232
7495587,8,2,7,Never,230
7978634,6,0,7,Never,224
12226513,6,0,6,Never,233
6745962,7,1,6,Never,224
1755838,8,2,5,Never,237
2758938,6,0,5,Sometimes,212
4755839,8,2,5,Sometimes,220
6094848,6,0,5,Never,242
7772548,7,1,7,Never,246
8453381,6,0,7,Never,216
7312997,7,1,5,Never,227
7007760,8,2,6,Always,225
7099568,8,2,6,Never,224
4417453,7,1,5,Never,226
7096011,6,0,6,Never,234
7872860,6,0,7,Never,240
4003314,6,0,5,Never,214
8345279,7,1,7,Never,260
8794820,6,0,7,Always,232
10800417,7,1,5,Never,228
2486466,7,1,5,Never,257
4928121,7,1,5,Never,238
7985185,8,2,7,Never,237
8276765,8,2,7,Never,242
7973330,8,2,7,Never,228
7777965,8,2,7,Never,223
8214700,6,0,7,Always,220
10735038,8,2,7,Never,247
7009321,8,2,6,Never,242
11429119,8,2,6,Never,246
10039783,7,1,7,Never,225
5912601,6,0,5,Never,225
3635856,8,2,5,Never,238
5006058,6,0,5,Never,232
7800762,7,1,7,Never,235
8126402,7,1,7,Never,230
8094152,6,0,7,Never,243
3342506,6,0,5,Never,223
6515371,7,1,7,Always,217
8246904,6,0,6,Never,226
3740684,8,2,5,Never,245
9045090,8,2,5,Never,238
7709900,6,0,7,Never,227
3363384,7,1,5,Never,241
6944345,6,0,6,Sometimes,215
4073533,6,0,5,Never,218
6995721,6,0,6,Never,217
8105480,6,0,7,Never,228
8323879,6,0,7,Never,229
7798032,6,0,7,Never,235
7071310,7,1,6,Never,225
7098553,8,2,6,Never,243
7737327,8,2,7,Never,239
2692538,8,2,5,Sometimes,230
8099936,8,2,7,Never,223
3639681,8,2,5,Never,237
4104129,6,0,5,Never,227
4578716,8,2,5,Never,251
6824196,6,0,6,Never,217
8093245,7,1,7,Never,227
10307869,6,0,6,Never,214
8325979,6,0,7,Never,239
7967365,7,1,7,Sometimes,235
8614636,7,1,7,Never,234
8308195,7,1,7,Never,251
6660495,7,1,6,Never,226
7823894,6,0,7,Never,222
6851436,8,2,6,Never,233
8321744,8,2,7,Never,235
12714607,6,0,6,Never,222
8166544,7,1,7,Never,229
4652282,6,0,5,Never,230
3705854,7,1,5,Always,225
7164076,7,1,7,Never,269
8047324,6,0,7,Never,228
10145974,6,0,5,Never,215
7791216,6,0,7,Sometimes,209
9356177,6,0,6,Never,215
7955596,6,0,7,Never,250
7893744,8,2,7,Sometimes,227
9015477,6,0,7,Never,219
8307326,6,0,7,Never,221
768197,7,1,5,Never,241
8181136,8,2,7,Never,239
7355394,6,0,6,Never,225
7772092,7,1,7,Never,244
614114,6,0,5,Always,205
7891350,8,2,7,Never,220
6998844,7,1,6,Never,235
6884644,6,0,6,Never,226
9322191,8,2,7,Never,213
8124604,8,2,7,Never,231
7164076,8,2,7,Never,242
936502,7,1,5,Never,231
6835775,8,2,6,Always,213
8343470,7,1,7,Always,224
8307857,7,1,7,Sometimes,220
8320462,6,0,7,Never,214
8321671,6,0,7,Never,222
4611985,8,2,5,Never,213
6762301,8,2,6,Never,242
7026331,7,1,7,Never,236
3084108,7,1,5,Never,242
10135456,8,2,5,Never,264
8029989,7,1,7,Never,258
6647928,6,0,6,Never,226
3661067,6,0,5,Never,225
6872506,6,0,6,Never,215
951757,8,2,5,Never,250
7793391,7,1,7,Never,230
9105301,7,1,5,Never,222
7093861,8,2,6,Always,229
8115079,6,0,7,Never,235
4003462,8,2,5,Never,253
7852932,7,1,7,Never,246
7170688,8,2,6,Never,237
7787588,8,2,7,Never,238
7008279,6,0,6,Never,244
6849326,7,1,6,Never,234
5380146,8,2,5,Never,248
13612727,7,1,7,Never,226
7006438,6,0,6,Never,242
9234497,7,1,6,Never,225
6625266,7,1,6,Never,229
6635091,6,0,6,Never,232
7046588,6,0,6,Never,254
7258917,7,1,5,Never,236
8177864,7,1,7,Never,239
7656343,8,2,7,Never,226
7650027,7,1,7,Never,237
8453381,7,1,5,Never,254
7844719,6,0,7,Never,236
13861832,8,2,7,Never,237
9271139,6,0,5,Never,239
9611495,6,0,5,Always,221
7992734,7,1,7,Never,248
504203,6,0,5,Never,248
6649327,6,0,7,Never,226
6883826,8,2,6,Never,228
10276793,7,1,7,Never,232
6645224,8,2,6,Never,234
8160864,8,2,6,Never,230
8093296,7,1,7,Never,236
615676,8,2,5,Never,240
6314783,8,2,5,Never,237
6529410,8,2,6,Never,258
6863078,6,0,6,Never,243
8257930,6,0,7,Never,236
6954847,7,1,6,Never,242
6683304,8,2,7,Never,244
8013551,7,1,7,Always,228
8828040,8,2,7,Never,248
8067783,7,1,6,Never,229
7700350,7,1,7,Never,234
1073796,6,0,5,Never,237
8017980,7,1,7,Never,228
6883974,7,1,6,Never,230
11429119,8,2,7,Sometimes,224
4144392,7,1,5,Never,238
8335451,8,2,7,Never,235
2428482,6,0,5,Never,222
5173760,8,2,5,Never,231
4688589,7,1,5,Never,241
10714804,8,2,7,Never,233
8160864,8,2,7,Never,239
8335451,8,2,7,Never,247
7872860,6,0,7,Never,234
6541496,7,1,6,Never,246
2396890,8,2,5,Never,238
7810083,7,1,5,Never,240
7759924,6,0,7,Never,237
7074271,7,1,6,Never,232
505358,7,1,5,Never,226
1574167,6,0,5,Never,227
9221751,7,1,6,Never,250
7768699,8,2,7,Never,223
7976968,6,0,7,Never,228
3736377,6,0,5,Never,227
8059063,8,2,7,Never,233
260452,7,1,5,Never,229
794597,7,1,5,Never,225
6552005,6,0,6,Never,227
11649984,6,0,7,Never,228
7438788,6,0,6,Never,235
10457844,7,1,5,Never,229
7123574,6,0,6,Never,232
11017457,8,2,7,Never,219
3796523,8,2,5,Never,246
6622879,8,2,6,Never,243
6454720,6,0,5,Never,247
7989032,8,2,7,Never,234
9621784,7,1,5,Always,218
3147045,8,2,6,Never,257
3657493,6,0,5,Never,228
2263653,6,0,5,Always,210
6864317,8,2,6,Never,244
7891474,8,2,7,Never,242
6634451,7,1,6,Never,241
10013342,7,1,7,Never,248
2521571,6,0,5,Never,229
8193606,6,0,7,Never,234
9662197,8,2,7,Never,239
6989659,7,1,6,Never,230
7172680,8,2,6,Never,242
8016410,8,2,6,Never,234
8472165,7,1,5,Never,229
5656214,8,2,5,Never,234
7838174,8,2,7,Never,238
8307490,6,0,7,Never,226
12121789,8,2,7,Never,242
7213220,6,0,6,Never,213
9704787,8,2,5,Never,230
8177864,7,1,7,Never,232
7787871,8,2,5,Never,227
13671642,8,2,7,Never,235
7872542,7,1,6,Never,231
9706097,8,2,6,Never,237
7719310,7,1,7,Never,245
9141782,7,1,5,Never,229
2521571,7,1,5,Never,220
7810083,8,2,7,Never,224
8148449,6,0,7,Never,233
8009953,6,0,7,Never,211
3705854,6,0,5,Never,226
6694276,8,2,6,Never,238
7022980,6,0,6,Never,247
12224197,7,1,7,Never,242
5390060,8,2,5,Never,235
6623921,7,1,6,Never,234
10035656,7,1,7,Never,226
8634777,7,1,7,Never,222
8510563,7,1,5,Always,219
7854498,8,2,7,Never,238
7948506,7,1,7,Never,245
7078463,6,0,6,Never,215
7877528,7,1,7,Never,239
7265921,8,2,6,Never,250
5708478,7,1,5,Never,235
6374506,7,1,6,Never,228
12129631,7,1,6,Never,254
1583433,6,0,5,Never,220
2790157,6,0,5,Never,207
8016011,7,1,7,Never,243
1614320,8,2,5,Never,229
9197133,7,1,7,Never,227
9454268,7,1,7,Never,229
7258720,6,0,6,Never,220
1560999,7,1,5,Never,237
8159564,7,1,7,Never,240
6569293,8,2,6,Never,238
7956347,6,0,7,Never,207
11015896,7,1,6,Always,240
1568418,7,1,5,Never,228
7701012,8,2,7,Never,249
4719220,6,0,5,Never,225
8445486,7,1,7,Never,236
4003314,6,0,5,Never,225
4542932,8,2,5,Never,238
8178267,8,2,7,Never,230
6873340,8,2,6,Never,251
5390354,7,1,5,Never,245
6646999,8,2,6,Never,232
5760232,8,2,5,Never,243
6635946,8,2,6,Never,251
2728729,6,0,5,Never,243
7998341,6,0,7,Never,212
11142596,7,1,6,Never,242
7807805,8,2,7,Never,241
7352336,6,0,6,Never,222
6646875,7,1,6,Never,233
9034838,6,0,6,Always,219
1042548,7,1,5,Never,232
12513075,7,1,7,Never,256
7988966,8,2,7,Never,242
7265239,7,1,6,Never,224
7844719,7,1,7,Never,229
7251580,7,1,6,Never,240
9204458,7,1,5,Never,243
8042705,6,0,7,Never,211
8636842,8,2,7,Never,225
7052383,6,0,6,Never,234
7723520,8,2,7,Never,234
