SID,LD33,grade,sld
10616551,Never,7,0
10970363,Never,7,0
6565298,Never,7,0
5665000,Never,7,0
6858015,Never,7,0
7140665,Never,7,0
7121520,Never,7,0
10800603,Never,7,0
7895135,Never,7,0
7839499,Never,7,0
500917,Never,7,0
9336214,Never,7,0
8256632,Never,7,0
8052514,Never,7,0
6300782,Never,7,0
11009055,Never,7,0
10320059,Never,7,0
4711025,Never,7,0
8299293,Never,7,0
7102496,Never,7,0
7997949,Never,7,0
12244368,Never,7,0
8337845,Never,7,0
6699146,Never,7,0
4627806,Never,7,0
3935418,Never,7,0
10813578,Never,7,0
720313,Never,7,0
4650433,Never,7,0
6997465,Never,7,0
6599354,Never,7,0
6777325,Never,7,0
9322280,Never,7,0
4177770,Never,7,0
6799817,Never,7,0
7901518,Never,7,0
4045513,Never,7,0
2867745,Never,7,0
857238,Never,7,0
10444556,Never,7,0
7708394,Never,7,0
7115520,Never,7,0
7916183,Never,7,0
11246987,Sometimes,7,0
6575129,Sometimes,7,1
7979096,Sometimes,7,1
7684428,Never,7,0
6835015,Never,7,0
8322384,Never,7,0
8999120,Never,7,0
3145573,Always,7,1
7617941,Never,7,0
5984904,Never,7,0
6475892,Never,7,0
6811124,Never,7,0
8798028,Never,7,0
8158606,Never,7,0
8117144,Never,7,0
6836925,Never,7,0
6533302,Never,7,0
7080832,Never,7,0
5625211,Never,7,0
5516110,Never,7,0
8030278,Never,7,0
6853021,Never,7,0
6538177,Never,7,0
8061858,Never,7,0
7705905,Never,7,0
11105313,Never,7,0
1568337,Never,7,0
5733243,Never,7,0
7314744,Never,7,0
3164055,Never,7,0
6409962,Never,7,0
6683134,Never,7,0
614580,Never,7,0
6944957,Never,7,0
7905459,Never,7,0
8119953,Never,7,0
8029776,Never,7,0
6567940,Never,7,0
7452152,Never,7,0
12128481,Never,7,0
7821018,Never,7,0
8081697,Never,7,0
10656766,Never,7,0
11679182,Never,7,0
6520243,Never,7,0
11933453,Never,7,0
8251010,Never,7,0
6726097,Never,7,0
7821816,Never,7,0
8202362,Never,7,0
6612156,Never,7,0
8131228,Never,7,0
6661718,Never,7,0
7994125,Never,7,0
1069136,Never,7,0
6507344,Never,7,0
6846882,Never,7,0
7890338,Never,7,0
5006392,Never,7,0
11807407,Never,7,0
6920195,Never,7,0
6179738,Never,7,0
7819935,Never,7,0
8178992,Never,7,0
7990081,Never,7,0
7915551,Always,7,1
505358,Never,7,0
8950970,Never,7,0
4721608,Sometimes,7,0
6829058,Never,7,0
4688481,Never,7,0
11208570,Never,7,0
613614,Never,7,0
7106378,Never,7,0
7045344,Never,7,0
6265855,Always,7,1
8100896,Never,7,0
11105356,Never,7,0
8001154,Never,7,0
6419852,Never,7,0
7958315,Never,7,0
1972863,Never,7,0
8222002,Never,7,0
7735804,Never,7,0
10613102,Never,7,0
1889532,Never,7,0
6644082,Never,7,0
8005265,Never,7,0
8219168,Never,7,0
6642500,Never,7,0
7001819,Never,7,0
11101466,Never,7,0
5654416,Never,7,0
2344092,Never,7,0
7266839,Never,7,0
7079168,Never,7,0
6649467,Never,7,0
6682073,Always,7,1
7896301,Never,7,0
10333983,Never,7,0
2276011,Never,7,0
1834908,Never,7,0
10751211,Never,7,0
8022011,Never,7,0
2391392,Always,7,1
8132089,Never,7,0
3012395,Never,7,0
10041168,Never,7,0
2737124,Never,7,0
7761635,Never,7,0
8082294,Never,7,0
9408851,Never,7,0
11771399,Never,7,0
2931230,Never,7,0
6847625,Never,7,0
3697649,Never,7,0
6765084,Never,7,0
5571413,Never,7,0
8138230,Sometimes,7,0
2751496,Never,7,0
7354495,Never,7,0
8170193,Never,7,0
9044043,Never,7,0
2826895,Never,7,0
7254180,Never,7,0
1121529,Never,7,0
6888860,Never,7,0
8333920,Never,7,0
2355388,Never,7,0
7182686,Never,7,0
6865372,Never,7,0
7702175,Never,7,0
5260922,Never,7,0
8000123,Never,7,0
6652743,Never,7,0
2370875,Never,7,0
8232482,Never,7,0
7186940,Never,7,0
12820814,Always,7,1
7807414,Never,7,0
6698891,Never,7,0
8131953,Never,7,0
7293593,Never,7,0
9282718,Never,7,0
1879049,Never,7,0
7357168,Never,7,0
8809194,Never,7,0
4121635,Never,7,0
858404,Never,7,0
4722221,Never,7,0
6571956,Always,7,1
969230,Never,7,0
6654231,Never,7,0
6524281,Never,7,0
9349456,Never,7,0
8207445,Never,7,0
10601805,Never,7,0
4254333,Never,7,0
7710712,Never,7,0
8036918,Never,7,0
7734697,Never,7,0
4373529,Never,7,0
3262820,Always,7,1
2924439,Never,7,0
8207267,Never,7,0
8288992,Never,7,0
6564925,Never,7,0
7736673,Never,7,0
9055770,Sometimes,7,1
3416542,Never,7,0
7080549,Never,7,0
7725108,Never,7,0
11856327,Never,7,0
8157456,Never,7,0
6624421,Never,7,0
9258612,Never,7,0
266574,Never,7,0
3658406,Never,7,0
10826211,Never,7,0
8024154,Never,7,0
6916856,Never,7,0
755702,Never,7,0
7770170,Sometimes,7,0
8241309,Never,7,0
11639687,Never,7,0
8238928,Never,7,0
6612067,Never,7,0
7844522,Never,7,0
1329588,Never,7,0
7060858,Never,7,0
6369774,Never,7,0
7922000,Never,7,0
7358032,Never,7,0
8520089,Never,7,0
6529860,Never,7,0
7892713,Never,7,0
4999746,Never,7,0
7235968,Never,7,0
6858333,Never,7,0
2930978,Never,7,0
7806531,Never,7,0
3069184,Never,7,0
8022488,Never,7,0
8203326,Never,7,0
4386515,Never,7,0
8028869,Never,7,0
454982,Always,7,1
9287892,Never,7,0
4144503,Never,7,0
8238804,Never,7,0
418978,Never,7,0
6541860,Never,7,0
6877184,Always,7,1
13468677,Never,7,0
2438364,Never,7,0
8351376,Always,7,1
8029903,Never,7,0
6512038,Never,7,0
2754320,Never,7,0
5358558,Never,7,0
8177678,Never,7,0
6374069,Never,7,0
7097271,Never,7,0
6765068,Never,7,0
8042888,Never,7,0
12634956,Never,7,0
8514607,Never,7,0
6544282,Never,7,0
7045700,Never,7,0
7731655,Never,7,0
1864475,Never,7,0
6541267,Never,7,0
7845464,Never,7,0
9324488,Never,7,0
8131910,Never,7,0
8059934,Never,7,0
8276145,Never,7,0
6708366,Never,7,0
6888062,Never,7,0
6897681,Never,7,0
10969462,Never,7,0
7355610,Never,7,0
10282556,Never,7,0
7703619,Never,7,0
6931995,Never,7,0
7721277,Sometimes,7,1
3228223,Never,7,0
7852754,Never,7,0
7961219,Never,7,0
8165688,Never,7,0
8954925,Never,7,0
7116225,Never,7,0
7988788,Never,7,0
8132054,Never,7,0
9785515,Never,7,0
2172976,Never,7,0
6845770,Never,7,0
7841728,Never,7,0
7182783,Never,7,0
6611834,Never,7,0
565911,Never,7,0
8117977,Never,7,0
10326472,Never,7,0
8375283,Never,7,0
6656560,Never,7,0
6727921,Never,7,0
7778678,Never,7,0
857726,Never,7,0
3184501,Never,7,0
8101264,Never,7,0
6209491,Never,7,0
11912324,Never,7,0
6569153,Never,7,0
7118171,Never,7,0
832669,Never,7,0
1745778,Never,7,0
9069852,Never,7,0
7782314,Never,7,0
7769636,Never,7,0
7995113,Never,7,0
6862829,Never,7,0
9174168,Never,7,0
6532209,Never,7,0
9175970,Never,7,0
501107,Never,7,0
7493819,Always,7,1
7135424,Never,7,0
7277830,Never,7,0
8172277,Never,7,0
6213642,Never,7,0
10997393,Never,7,0
8265941,Never,7,0
6811426,Never,7,0
9264469,Never,7,0
7805705,Never,7,0
8131856,Never,7,0
8147027,Never,7,0
7991231,Never,7,0
1935518,Never,7,0
7245335,Always,7,1
6189059,Never,7,0
3267741,Always,7,1
7300646,Never,7,0
7971699,Never,7,0
2939886,Never,7,0
1574310,Never,7,0
7987072,Always,7,1
5233976,Never,7,0
5780985,Never,7,0
7173083,Never,7,0
8152675,Never,7,0
2754118,Always,7,1
5756413,Never,7,0
6541534,Sometimes,7,1
6825923,Never,7,0
6683541,Never,7,0
8825572,Never,7,0
5564611,Never,7,0
11810629,Never,7,0
6997481,Always,7,1
673676,Never,7,0
10786953,Never,7,0
6962505,Sometimes,7,0
7356315,Never,7,0
8484953,Never,7,0
1890883,Never,7,0
7121571,Never,7,0
8003920,Always,7,1
9054022,Never,7,0
5502160,Never,7,0
6814085,Never,7,0
503126,Never,7,0
6369790,Never,7,0
6651607,Never,7,0
6747973,Never,7,0
4713567,Never,7,0
1686666,Never,7,0
10314636,Never,7,0
7174020,Always,7,1
8282129,Never,7,0
8051895,Always,7,1
8277095,Never,7,0
4101332,Never,7,0
110493,Never,7,0
11029714,Never,7,0
6540929,Never,7,0
6085709,Never,7,0
8139210,Never,7,0
614912,Never,7,0
7740441,Never,7,0
7721684,Never,7,0
936189,Never,7,0
4723031,Never,7,0
3795772,Never,7,0
6524737,Never,7,0
8170223,Always,7,1
7823096,Never,7,0
6727743,Never,7,0
2470349,Never,7,0
6652832,Never,7,0
7792336,Never,7,0
6831427,Never,7,0
9626867,Never,7,0
7725965,Never,7,0
8129029,Never,7,0
3918343,Never,7,0
7953712,Never,7,0
2459825,Never,7,0
6918190,Never,7,0
2953439,Never,7,0
5571545,Never,7,0
2741806,Never,7,0
6177077,Never,7,0
4114345,Never,7,0
6714854,Never,7,0
1626140,Always,7,1
6432859,Always,7,1
505315,Sometimes,7,1
9358110,Never,7,0
6644651,Never,7,0
11809582,Never,7,0
5168791,Never,7,0
4425332,Sometimes,7,0
1074024,Never,7,0
8974616,Never,7,0
4193172,Never,7,0
5592763,Always,7,1
7323476,Never,7,0
6576567,Never,7,0
9337024,Never,7,0
7208308,Never,7,0
2941813,Never,7,0
7459238,Never,7,0
4059433,Never,7,0
6740413,Never,7,0
8004706,Always,7,1
9071849,Never,7,0
3342484,Never,7,0
7940343,Never,7,0
188204,Never,7,0
10836659,Never,7,0
8566216,Always,7,1
7768788,Never,7,0
6630383,Sometimes,7,1
5256526,Never,7,0
7753292,Never,7,0
7163754,Never,7,0
7687508,Never,7,0
7760884,Never,7,0
1114980,Always,7,1
8181284,Never,7,0
6732321,Never,7,0
7416342,Never,7,0
2253828,Never,7,0
3796736,Never,7,0
11028947,Never,7,0
12921386,Always,7,1
8210594,Never,7,0
7782470,Never,7,0
6898157,Never,7,0
9952896,Never,7,0
7644779,Never,7,0
6894933,Never,7,0
8084211,Never,7,0
7171420,Never,7,0
9844945,Never,7,0
6565530,Never,7,0
7034318,Never,7,0
1746936,Never,7,0
6632939,Never,7,0
6880606,Never,7,0
9772278,Never,7,0
8647216,Always,7,1
7712235,Never,7,0
7729588,Never,7,0
6616437,Always,7,1
8079218,Never,7,0
8004633,Never,7,0
8301018,Never,7,0
7435967,Never,7,0
6796818,Never,7,0
3401073,Never,7,0
988936,Never,7,0
6872581,Never,7,0
4860179,Never,7,0
8193614,Never,7,0
500089,Never,7,0
7851138,Never,7,0
7218826,Never,7,0
7846762,Never,7,0
7846355,Never,7,0
7982526,Never,7,0
9227687,Never,7,0
7047304,Never,7,0
8423016,Never,7,0
6999859,Never,7,0
2433400,Never,7,0
8431620,Never,7,0
1761439,Never,7,0
2150344,Never,7,0
9784845,Never,7,0
8078335,Never,7,0
6564127,Never,7,0
9986138,Always,7,1
8756821,Never,7,0
3050238,Always,7,1
6542050,Never,7,0
8335141,Never,7,0
9246819,Never,7,0
1569929,Never,7,0
3808130,Never,7,0
7948786,Never,7,0
3819922,Never,7,0
4425162,Never,7,0
6530923,Always,7,1
7457146,Never,7,0
7720556,Never,7,0
616176,Never,7,0
8172307,Never,7,0
7846215,Never,7,0
2388391,Never,7,0
1307355,Never,7,0
4499565,Never,7,0
8215073,Never,7,0
7654383,Never,7,0
7180861,Never,7,0
1076205,Never,7,0
857696,Never,7,0
12201529,Always,7,1
6554105,Never,7,0
3498115,Never,7,0
8165750,Never,7,0
7310285,Never,7,0
6542441,Always,7,1
5195411,Never,7,0
8015228,Never,7,0
1587048,Never,7,0
7341830,Never,7,0
7617380,Never,7,0
8087989,Never,7,0
971634,Never,7,0
6798586,Never,7,0
7644388,Never,7,0
3701115,Sometimes,7,1
5461944,Never,7,0
8253102,Never,7,0
3498239,Never,7,0
4091922,Never,7,0
6552765,Never,7,0
8155429,Never,7,0
11770198,Never,7,0
6544401,Never,7,0
8040877,Never,7,0
7253001,Never,7,0
9660461,Never,7,0
6992080,Never,7,0
6931553,Never,7,0
7265506,Never,7,0
7843631,Never,7,0
10406751,Never,7,0
4076761,Never,7,0
8921547,Never,7,0
8039011,Never,7,0
9813136,Never,7,0
1811843,Never,7,0
1044087,Never,7,0
6498604,Never,7,0
4933710,Never,7,0
9554262,Never,7,0
3192644,Never,7,0
5626331,Never,7,0
8105413,Never,7,0
10384839,Never,7,0
13832468,Always,7,1
8274010,Never,7,0
7110782,Never,7,0
632740,Never,7,0
8064121,Never,7,0
7263597,Never,7,0
6521746,Never,7,0
3721663,Never,7,0
4073444,Never,7,0
8354766,Never,7,0
6934978,Never,7,0
12921254,Never,7,0
3810542,Never,7,0
11757442,Never,7,0
5656311,Never,7,0
6856578,Always,7,1
7079982,Never,7,0
11682388,Never,7,0
6566448,Never,7,0
7268777,Never,7,0
1475428,Sometimes,7,0
3467546,Never,7,0
7109180,Never,7,0
6690319,Never,7,0
7475209,Never,7,0
3796698,Never,7,0
5465400,Never,7,0
9736832,Never,7,0
7655045,Never,7,0
8051550,Never,7,0
12025178,Never,7,0
7389809,Never,7,0
6954081,Never,7,0
8302197,Never,7,0
8062706,Never,7,0
6223753,Never,7,0
7974957,Never,7,0
5174848,Always,7,1
7354177,Never,7,0
6498736,Never,7,0
6557481,Never,7,0
7000804,Never,7,0
8003483,Never,7,0
8069638,Never,7,0
6137326,Never,7,0
2354322,Never,7,0
6230237,Never,7,0
6737471,Never,7,0
8147167,Never,7,0
6923003,Never,7,0
2864940,Never,7,0
7145802,Never,7,0
4073428,Never,7,0
4685695,Never,7,0
8023085,Never,7,0
6532187,Never,7,0
1043137,Never,7,0
9113592,Never,7,0
397253,Never,7,0
7126816,Never,7,0
6657087,Never,7,0
6826237,Never,7,0
2800802,Never,7,0
8026920,Never,7,0
8208573,Never,7,0
10330798,Never,7,0
110353,Never,7,0
8147035,Never,7,0
8152209,Never,7,0
12495808,Never,7,0
7093004,Never,7,0
7234503,Never,7,0
10308,Never,7,0
8031738,Never,7,0
10780939,Never,7,0
9130543,Never,7,0
5234859,Never,7,0
8215847,Never,7,0
8208492,Never,7,0
7227671,Never,7,0
7304102,Never,7,0
5982243,Never,7,0
6559484,Never,7,0
6672140,Never,7,0
5393671,Always,7,1
7852215,Never,7,0
7921691,Never,7,0
3085376,Never,7,0
7728484,Never,7,0
1269747,Never,7,0
4148061,Never,7,0
6699820,Never,7,0
5213673,Never,7,0
9066748,Never,7,0
8180113,Always,7,1
6874126,Never,7,0
8146004,Never,7,0
4046803,Never,7,0
7073038,Never,7,0
6611869,Never,7,0
8100632,Never,7,0
6521142,Never,7,0
8308012,Always,7,1
8285993,Never,7,0
8240205,Never,7,0
7804156,Never,7,0
7249683,Never,7,0
10007539,Never,7,0
10031979,Never,7,0
8024766,Never,7,0
7844999,Always,7,1
6564127,Never,7,0
9524347,Never,7,0
8310483,Never,7,0
6207480,Never,7,0
7008295,Never,7,0
6216838,Always,7,1
8338930,Never,7,0
6664792,Never,7,0
6531199,Never,7,0
5390672,Never,7,0
10425144,Never,7,0
7844182,Never,7,0
6571069,Never,7,0
8046018,Never,7,0
6996795,Never,7,0
3945499,Never,7,0
5279143,Never,7,0
6742114,Never,7,0
7159005,Never,7,0
7946716,Never,7,0
9232575,Never,7,0
7997124,Never,7,0
7965761,Never,7,0
12833274,Never,7,0
9338322,Never,7,0
4233638,Never,7,0
10576673,Never,7,0
7256353,Never,7,0
4654544,Never,7,0
8166676,Never,7,0
1568485,Never,7,0
6660975,Never,7,0
10780939,Always,7,1
5864968,Never,7,0
7779631,Never,7,0
7972164,Never,7,0
720542,Never,7,0
6863051,Never,7,0
7777817,Never,7,0
8726620,Never,7,0
5570972,Never,7,0
7051255,Never,7,0
7220197,Never,7,0
5760488,Never,7,0
2840995,Always,7,1
6944094,Never,7,0
8197261,Never,7,0
7431163,Never,7,0
7887744,Never,7,0
3110699,Never,7,0
7762879,Never,7,0
8259208,Always,7,1
7835825,Never,7,0
4118200,Never,7,0
6883575,Never,7,0
2840294,Never,7,0
7272510,Never,7,0
6825419,Never,7,0
9788824,Never,7,0
10010882,Never,7,0
7783302,Never,7,0
5393671,Never,7,0
10633995,Never,7,0
2438380,Never,7,0
8131430,Never,7,0
8119163,Never,7,0
7839324,Never,7,0
9045163,Never,7,0
4578732,Never,7,0
6835740,Never,7,0
7998597,Never,7,0
6541100,Never,7,0
4578686,Never,7,0
6846122,Never,7,0
1886908,Never,7,0
12129054,Never,7,0
7782357,Never,7,0
6419852,Never,7,0
969540,Never,7,0
5969085,Never,7,0
6878768,Never,7,0
6540376,Never,7,0
4094212,Never,7,0
5628008,Never,7,0
7455151,Always,7,1
6528651,Never,7,0
8016550,Always,7,1
8161933,Never,7,0
7048009,Never,7,0
8242518,Never,7,0
6881351,Never,7,0
9765727,Never,7,0
1802437,Never,7,0
6607845,Never,7,0
8294623,Never,7,0
8231966,Never,7,0
7715242,Never,7,0
4226445,Never,7,0
8130892,Never,7,0
7300646,Never,7,0
1243853,Never,7,0
7003501,Never,7,0
4856090,Never,7,0
12189944,Sometimes,7,1
8043914,Never,7,0
6701892,Never,7,0
6963412,Never,7,0
8077797,Never,7,0
12031216,Never,7,0
8148376,Never,7,0
3149757,Never,7,0
1698680,Never,7,0
4019407,Never,7,0
4724828,Never,7,0
8126852,Never,7,0
7780087,Never,7,0
2640155,Never,7,0
8541914,Never,7,0
8105901,Never,7,0
4616294,Never,7,0
1967029,Never,7,0
8118698,Never,7,0
8100047,Never,7,0
7758987,Never,7,0
7183143,Never,7,0
2022389,Never,7,0
4473175,Never,7,0
6698298,Never,7,0
7607768,Never,7,0
1802461,Never,7,0
7717512,Never,7,0
5212170,Never,7,0
5973953,Never,7,0
6857566,Never,7,0
4934008,Never,7,0
444898,Never,7,0
6900402,Never,7,0
8032815,Never,7,0
10070729,Never,7,0
8530777,Sometimes,7,1
7111878,Never,7,0
8213402,Never,7,0
6927068,Never,7,0
4104633,Sometimes,7,0
4971019,Never,7,0
3193713,Never,7,0
6956262,Never,7,0
6897738,Never,7,0
2750724,Never,7,0
6701884,Never,7,0
11611413,Never,7,0
9417796,Never,7,0
8136750,Never,7,0
4090837,Never,7,0
2807246,Never,7,0
7165684,Never,7,0
11065079,Never,7,0
7721315,Never,7,0
7805616,Never,7,0
7161514,Never,7,0
6723047,Never,7,0
7165056,Never,7,0
4395670,Never,7,0
8219362,Never,7,0
11159049,Never,7,0
6795501,Never,7,0
7787162,Always,7,1
6918093,Never,7,0
2815540,Never,7,0
7069154,Never,7,0
10046348,Never,7,0
7739443,Never,7,0
6778321,Never,7,0
8140146,Never,7,0
6567231,Never,7,0
6627366,Never,7,0
8789649,Never,7,0
7775881,Always,7,1
6529003,Never,7,0
7080069,Never,7,0
7723393,Never,7,0
5179068,Never,7,0
7288301,Never,7,0
4254287,Never,7,0
7819064,Never,7,0
7403763,Never,7,0
8590478,Never,7,0
6288707,Always,7,1
7054548,Never,7,0
8045593,Never,7,0
8025584,Never,7,0
8079218,Never,7,0
5662362,Always,7,1
1049216,Never,7,0
7954468,Never,7,0
3061086,Never,7,0
7806388,Never,7,0
6835414,Never,7,0
1938150,Never,7,0
9197141,Never,7,0
12172383,Never,7,0
13516906,Never,7,0
7182368,Never,7,0
8048681,Never,7,0
6577423,Never,7,0
5152402,Never,7,0
6690688,Always,7,1
10041168,Never,7,0
7470673,Never,7,0
6849091,Never,7,0
5927285,Never,7,0
7892543,Never,7,0
7113749,Never,7,0
6729673,Never,7,0
6656560,Never,7,0
8496749,Never,7,0
7805705,Never,7,0
7786689,Never,7,0
7416636,Never,7,0
6829708,Never,7,0
7775008,Never,7,0
7785313,Sometimes,7,0
7998775,Never,7,0
8339902,Never,7,0
4121384,Never,7,0
5740983,Never,7,0
4779525,Never,7,0
7059671,Never,7,0
7495749,Never,7,0
3472795,Never,7,0
7971591,Never,7,0
7305745,Never,7,0
8238332,Never,7,0
3216551,Never,7,0
1244388,Never,7,0
8328242,Never,7,0
7260210,Never,7,0
10701982,Never,7,0
7682255,Never,7,0
8223602,Always,7,1
6921523,Never,7,0
7139985,Never,7,0
7944470,Never,7,0
9344497,Never,7,0
8108544,Never,7,0
4443799,Never,7,0
3401510,Never,7,0
6847978,Never,7,0
6711766,Never,7,0
2005980,Never,7,0
10694218,Never,7,0
8242399,Never,7,0
10616551,Never,7,0
6807658,Never,7,0
6765262,Never,7,0
3808157,Never,7,0
6570577,Never,7,0
6560105,Never,7,0
8128561,Never,7,0
6615104,Never,7,0
6531520,Never,7,0
6868851,Never,7,0
6700780,Never,7,0
8157898,Never,7,0
8153779,Never,7,0
7002807,Never,7,0
8148376,Never,7,0
6828795,Never,7,0
7173113,Never,7,0
6567568,Sometimes,7,0
10174966,Always,7,1
6822215,Never,7,0
7655746,Never,7,0
1123394,Never,7,0
3782271,Never,7,0
6704514,Always,7,1
2092522,Never,7,0
6690726,Never,7,0
7156243,Never,7,0
8223068,Never,7,0
5556074,Never,7,0
715085,Never,7,0
7848900,Never,7,0
12281018,Never,7,0
7138326,Never,7,0
7313233,Never,7,0
8152969,Never,7,0
5654319,Never,7,0
8484953,Never,7,0
5301890,Never,7,0
4275861,Always,7,1
1584464,Never,7,0
7881169,Never,7,0
6551378,Never,7,0
7192118,Always,7,1
6641628,Never,7,0
8215766,Never,7,0
8335559,Never,7,0
8207801,Always,7,1
8239363,Never,7,0
8255318,Sometimes,7,0
12951846,Never,7,0
7981716,Never,7,0
7916620,Never,7,0
7711964,Never,7,0
7971133,Never,7,0
8437505,Never,7,0
6708293,Never,7,0
6320716,Never,7,0
6952607,Never,7,0
4051300,Never,7,0
8966982,Never,7,0
6957463,Never,7,0
6852106,Never,7,0
8701660,Never,7,0
2484633,Never,7,0
4087070,Never,7,0
9372369,Never,7,0
4124014,Never,7,0
6531938,Never,7,0
675229,Never,7,0
8342946,Never,7,0
6708153,Never,7,0
8035334,Never,7,0
7275110,Never,7,0
8873380,Never,7,0
6727956,Never,7,0
5233577,Always,7,1
8448019,Never,7,0
5979625,Never,7,0
8825440,Never,7,0
6141455,Never,7,0
11370610,Never,7,0
6462103,Never,7,0
2182467,Never,7,0
7253680,Never,7,0
8177252,Never,7,0
8313261,Never,7,0
8313458,Never,7,0
809144,Never,7,0
6293255,Never,7,0
1906356,Never,7,0
8160155,Never,7,0
6875866,Never,7,0
11108398,Never,7,0
7820828,Never,7,0
7958161,Never,7,0
6882056,Never,7,0
8041547,Never,7,0
4177428,Never,7,0
5570433,Never,7,0
1062379,Never,7,0
6741800,Never,7,0
6661718,Always,7,1
9800174,Always,7,1
3500004,Never,7,0
8460914,Never,7,0
4494776,Never,7,0
7264127,Never,7,0
1866583,Never,7,0
7051298,Never,7,0
8207801,Never,7,0
8159688,Never,7,0
9659889,Never,7,0
2495325,Never,7,0
6814549,Never,7,0
11899778,Never,7,0
4999150,Never,7,0
6632998,Never,7,0
6614906,Never,7,0
9699996,Never,7,0
7159609,Never,7,0
9331123,Never,7,0
8075360,Never,7,0
8002452,Never,7,0
1062166,Never,7,0
7457510,Never,7,0
6544460,Never,7,0
4051319,Never,7,0
10061576,Never,7,0
11365056,Never,7,0
7467818,Never,7,0
9033378,Never,7,0
11028076,Never,7,0
8982724,Never,7,0
6632017,Never,7,0
6610757,Never,7,0
6153607,Always,7,1
5390842,Never,7,0
8093741,Never,7,0
3009904,Never,7,0
5235421,Always,7,1
8654263,Never,7,0
504696,Never,7,0
9072764,Never,7,0
5635055,Never,7,0
7605579,Never,7,0
989533,Never,7,0
6927432,Never,7,0
6219330,Never,7,0
5516528,Never,7,0
5235367,Never,7,0
7002971,Never,7,0
8827257,Never,7,0
7688571,Never,7,0
6276334,Never,7,0
8327807,Never,7,0
9783776,Never,7,0
189758,Never,7,0
6631398,Always,7,1
7736207,Never,7,0
2223090,Never,7,0
7695977,Never,7,0
5181356,Never,7,0
8813558,Never,7,0
7997280,Never,7,0
4425243,Never,7,0
2400774,Never,7,0
3881482,Never,7,0
9555889,Never,7,0
5007232,Never,7,0
7006497,Never,7,0
11342307,Never,7,0
7800525,Never,7,0
6597645,Never,7,0
6893023,Never,7,0
9393153,Never,7,0
8141800,Never,7,0
5884241,Never,7,0
6965091,Never,7,0
4118200,Never,7,0
8050465,Never,7,0
8312109,Never,7,0
7696272,Never,7,0
4226410,Never,7,0
3248100,Never,7,0
2540541,Never,7,0
3077764,Never,7,0
7802919,Never,7,0
6544754,Never,7,0
7772882,Never,7,0
7614314,Never,7,0
7727399,Never,7,0
6545025,Never,7,0
6512143,Never,7,0
4907361,Always,7,1
6946445,Never,7,0
3000451,Never,7,0
6575544,Never,7,0
6565611,Never,7,0
7714483,Never,7,0
8136130,Never,7,0
8449007,Never,7,0
12584827,Never,7,0
6763049,Never,7,0
6723829,Never,7,0
1243845,Always,7,1
6615635,Never,7,0
9323910,Never,7,0
2422077,Never,7,0
12089206,Never,7,0
3252590,Never,7,0
6533396,Never,7,0
8552002,Never,7,0
10667636,Never,7,0
11841052,Never,7,0
8194157,Never,7,0
7110146,Never,7,0
6598978,Never,7,0
7699891,Never,7,0
12760897,Always,7,1
8340722,Never,7,0
8661499,Never,7,0
11936614,Never,7,0
7706340,Never,7,0
2396947,Never,7,0
4893670,Never,7,0
8126291,Never,7,0
8340455,Never,7,0
7696779,Never,7,0
7632762,Never,7,0
12171387,Never,7,0
8509581,Sometimes,7,0
1939181,Never,7,0
1811711,Never,7,0
5760607,Never,7,0
9245197,Never,7,0
6825850,Never,7,0
7796404,Never,7,0
6338941,Never,7,0
8149496,Never,7,0
6594840,Never,7,0
10408703,Never,7,0
6633641,Never,7,0
6649483,Never,7,0
8318573,Always,7,1
6729851,Never,7,0
9567038,Never,7,0
8295026,Always,7,1
6896324,Always,7,1
1589687,Never,7,0
8451532,Never,7,0
1576089,Never,7,0
11582545,Never,7,0
8181314,Never,7,0
12028037,Never,7,0
6518966,Never,7,0
13388010,Sometimes,7,0
6936814,Never,7,0
6916104,Always,7,1
7210302,Never,7,0
6911242,Never,7,0
5501687,Never,7,0
6937098,Never,7,0
12789534,Never,7,0
8428239,Never,7,0
1864483,Never,7,0
6143881,Never,7,0
8035210,Never,7,0
